COUNTY_ID,FYEAR,YIELD
GA_WAYNE,2005,84.0
GA_BAKER,2005,155.0
GA_CALHOUN,2005,162.0
GA_CLAY,2005,115.0
GA_DECATUR,2005,140.0
GA_DOUGHERTY,2005,157.0
GA_EARLY,2005,144.0
GA_GRADY,2005,138.0
GA_LEE,2005,124.0
GA_MILLER,2005,147.0
GA_MITCHELL,2005,156.0
GA_RANDOLPH,2005,163.0
GA_SEMINOLE,2005,154.0
GA_STEWART,2005,113.0
GA_SUMTER,2005,150.0
GA_TERRELL,2005,155.0
GA_THOMAS,2005,113.0
GA_WEBSTER,2005,112.0
GA_LAMAR,2005,120.0
GA_MACON,2005,147.0
GA_MARION,2005,122.0
GA_SCHLEY,2005,113.0
GA_TAYLOR,2005,107.0
GA_BLECKLEY,2004,147.0
GA_DODGE,2004,93.0
GA_HOUSTON,2004,136.0
GA_JOHNSON,2004,76.0
GA_LAURENS,2004,90.0
GA_MONTGOMERY,2004,100.0
GA_PEACH,2004,85.0
GA_PULASKI,2004,144.0
GA_WASHINGTON,2004,127.0
GA_WHEELER,2004,131.0
GA_BULLOCH,2004,109.0
GA_BURKE,2004,127.0
GA_CANDLER,2004,109.0
GA_EFFINGHAM,2004,92.0
GA_EMANUEL,2004,78.0
GA_JEFFERSON,2004,166.0
GA_JENKINS,2004,85.0
GA_SCREVEN,2004,106.0
GA_UNION,2004,105.0
GA_WHITE,2004,103.0
GA_HART,2004,150.0
GA_BARTOW,2004,114.0
GA_CHATTOOGA,2004,100.0
GA_FLOYD,2004,119.0
GA_GORDON,2004,161.0
GA_MURRAY,2004,145.0
GA_POLK,2004,117.0
GA_WALKER,2004,120.0
GA_ATKINSON,2004,104.0
GA_BEN_HILL,2004,126.0
GA_BERRIEN,2004,110.0
GA_BROOKS,2004,82.0
GA_CLINCH,2004,75.0
GA_COFFEE,2004,119.0
GA_COLQUITT,2004,127.0
GA_COOK,2004,91.0
GA_CRISP,2004,109.0
GA_DOOLY,2004,142.0
GA_ECHOLS,2004,110.0
GA_IRWIN,2004,132.0
GA_JEFF_DAVIS,2004,107.0
GA_LANIER,2004,87.0
GA_LOWNDES,2004,73.0
GA_TELFAIR,2004,91.0
GA_TIFT,2004,136.0
GA_TURNER,2004,133.0
GA_WILCOX,2004,128.0
GA_WORTH,2004,134.0
GA_APPLING,2004,74.0
GA_BACON,2004,114.0
GA_BRANTLEY,2004,61.0
GA_BRYAN,2004,86.0
GA_EVANS,2004,111.0
GA_LONG,2004,85.0
GA_PIERCE,2004,115.0
GA_TATTNALL,2004,92.0
GA_TOOMBS,2004,137.0
GA_WARE,2004,86.0
GA_WAYNE,2004,65.0
GA_BAKER,2004,148.0
GA_CALHOUN,2004,178.0
GA_DECATUR,2004,139.0
GA_DOUGHERTY,2004,177.0
GA_EARLY,2004,144.0
GA_GRADY,2004,121.0
GA_LEE,2004,165.0
GA_MILLER,2004,151.0
GA_MITCHELL,2004,176.0
GA_RANDOLPH,2004,177.0
GA_SEMINOLE,2004,166.0
GA_STEWART,2004,100.0
GA_SUMTER,2004,148.0
GA_TERRELL,2004,166.0
GA_THOMAS,2004,110.0
GA_WEBSTER,2004,103.0
GA_MACON,2004,139.0
GA_MARION,2004,107.0
GA_SCHLEY,2004,91.0
GA_TAYLOR,2004,95.0
GA_BLECKLEY,2003,130.0
GA_DODGE,2003,123.0
GA_HOUSTON,2003,130.0
GA_JOHNSON,2003,110.0
GA_LAURENS,2003,106.0
GA_MONTGOMERY,2003,100.0
GA_PEACH,2003,99.0
GA_PULASKI,2003,126.0
GA_TREUTLEN,2003,104.0
GA_TWIGGS,2003,122.0
GA_WASHINGTON,2003,121.0
GA_WHEELER,2003,120.0
GA_BULLOCH,2003,100.0
GA_BURKE,2003,138.0
GA_CANDLER,2003,119.0
GA_EFFINGHAM,2003,69.0
GA_EMANUEL,2003,110.0
GA_JEFFERSON,2003,148.0
GA_JENKINS,2003,132.0
GA_SCREVEN,2003,112.0
GA_UNION,2003,100.0
GA_WHITE,2003,115.0
GA_HART,2003,133.0
GA_BARTOW,2003,131.0
GA_CATOOSA,2003,83.0
GA_CHATTOOGA,2003,95.0
GA_FLOYD,2003,128.0
GA_GORDON,2003,99.0
GA_POLK,2003,120.0
GA_WALKER,2003,108.0
GA_ATKINSON,2003,123.0
GA_BEN_HILL,2003,145.0
GA_BERRIEN,2003,121.0
GA_BROOKS,2003,104.0
GA_COFFEE,2003,125.0
GA_COLQUITT,2003,112.0
GA_COOK,2003,100.0
GA_CRISP,2003,104.0
GA_DOOLY,2003,122.0
GA_IRWIN,2003,132.0
GA_JEFF_DAVIS,2003,134.0
GA_LANIER,2003,98.0
GA_LOWNDES,2003,91.0
GA_TELFAIR,2003,120.0
GA_TIFT,2003,150.0
GA_TURNER,2003,148.0
GA_WILCOX,2003,149.0
GA_WORTH,2003,151.0
GA_APPLING,2003,90.0
GA_BACON,2003,83.0
GA_BRANTLEY,2003,85.0
GA_BRYAN,2003,103.0
GA_EVANS,2003,106.0
GA_LONG,2003,83.0
GA_PIERCE,2003,106.0
GA_TATTNALL,2003,90.0
GA_TOOMBS,2003,110.0
GA_WARE,2003,78.0
GA_WAYNE,2003,82.0
GA_BAKER,2003,160.0
GA_CALHOUN,2003,175.0
GA_DECATUR,2003,140.0
GA_DOUGHERTY,2003,161.0
GA_EARLY,2003,149.0
GA_GRADY,2003,132.0
GA_LEE,2003,150.0
GA_MILLER,2003,147.0
GA_MITCHELL,2003,148.0
GA_RANDOLPH,2003,166.0
GA_SEMINOLE,2003,148.0
GA_STEWART,2003,94.0
GA_SUMTER,2003,117.0
GA_TERRELL,2003,155.0
GA_THOMAS,2003,108.0
GA_WEBSTER,2003,115.0
GA_MACON,2003,119.0
GA_MARION,2003,133.0
GA_SCHLEY,2003,112.0
GA_TAYLOR,2003,109.0
GA_BLECKLEY,2002,115.0
GA_DODGE,2002,100.0
GA_HOUSTON,2002,110.0
GA_JOHNSON,2002,105.0
GA_LAURENS,2002,95.0
GA_MONTGOMERY,2002,110.0
GA_PULASKI,2002,110.0
GA_TREUTLEN,2002,80.0
GA_TWIGGS,2002,120.0
GA_WASHINGTON,2002,102.0
GA_WHEELER,2002,125.0
GA_BULLOCH,2002,80.0
GA_BURKE,2002,99.0
GA_CANDLER,2002,84.0
GA_EFFINGHAM,2002,65.0
GA_EMANUEL,2002,76.0
GA_JEFFERSON,2002,150.0
GA_JENKINS,2002,110.0
GA_SCREVEN,2002,95.0
GA_HALL,2002,80.0
GA_UNION,2002,84.0
GA_WHITE,2002,81.0
GA_HART,2002,116.0
GA_BARTOW,2002,115.0
GA_CHATTOOGA,2002,70.0
GA_FLOYD,2002,123.0
GA_GORDON,2002,112.0
GA_POLK,2002,93.0
GA_WALKER,2002,83.0
GA_ATKINSON,2002,95.0
GA_BEN_HILL,2002,110.0
GA_BERRIEN,2002,92.0
GA_BROOKS,2002,93.0
GA_CLINCH,2002,68.0
GA_COFFEE,2002,123.0
GA_COLQUITT,2002,92.0
GA_COOK,2002,90.0
GA_CRISP,2002,99.0
GA_DOOLY,2002,119.0
GA_ECHOLS,2002,150.0
GA_IRWIN,2002,111.0
GA_JEFF_DAVIS,2002,100.0
GA_LANIER,2002,87.0
GA_LOWNDES,2002,89.0
GA_TELFAIR,2002,120.0
GA_TIFT,2002,118.0
GA_TURNER,2002,107.0
GA_WILCOX,2002,112.0
GA_WORTH,2002,124.0
GA_APPLING,2002,83.0
GA_BACON,2002,85.0
GA_BRANTLEY,2002,69.0
GA_BRYAN,2002,82.0
GA_EVANS,2002,84.0
GA_LONG,2002,94.0
GA_PIERCE,2002,97.0
GA_TATTNALL,2002,113.0
GA_TOOMBS,2002,113.0
GA_WARE,2002,60.0
GA_WAYNE,2002,99.0
GA_BAKER,2002,159.0
GA_CALHOUN,2002,142.0
GA_CLAY,2002,122.0
GA_DECATUR,2002,130.0
GA_DOUGHERTY,2002,142.0
GA_EARLY,2002,130.0
GA_GRADY,2002,100.0
GA_LEE,2002,120.0
GA_MILLER,2002,138.0
GA_MITCHELL,2002,149.0
GA_RANDOLPH,2002,130.0
GA_SEMINOLE,2002,150.0
GA_STEWART,2002,75.0
GA_SUMTER,2002,93.0
GA_TERRELL,2002,141.0
GA_THOMAS,2002,80.0
GA_WEBSTER,2002,84.0
GA_MACON,2002,124.0
GA_MARION,2002,65.0
GA_SCHLEY,2002,63.0
GA_TAYLOR,2002,92.0
GA_BLECKLEY,2001,135.0
GA_DODGE,2001,109.0
GA_HOUSTON,2001,175.0
GA_JOHNSON,2001,95.0
GA_LAURENS,2001,112.0
GA_MONTGOMERY,2001,80.0
GA_WASHINGTON,2001,161.0
GA_BULLOCH,2001,89.0
GA_BURKE,2001,112.0
GA_EFFINGHAM,2001,108.0
GA_EMANUEL,2001,109.0
GA_JEFFERSON,2001,193.0
GA_JENKINS,2001,135.0
GA_MCDUFFIE,2001,80.0
GA_SCREVEN,2001,113.0
GA_GILMER,2001,163.0
GA_WHITE,2001,95.0
GA_BARTOW,2001,114.0
GA_CHATTOOGA,2001,109.0
GA_FLOYD,2001,126.0
GA_GORDON,2001,129.0
GA_MURRAY,2001,133.0
GA_WALKER,2001,130.0
GA_ATKINSON,2001,135.0
GA_BEN_HILL,2001,145.0
GA_BERRIEN,2001,108.0
GA_BROOKS,2001,124.0
GA_COFFEE,2001,135.0
GA_COLQUITT,2001,139.0
GA_COOK,2001,93.0
GA_CRISP,2001,97.0
GA_DOOLY,2001,128.0
GA_IRWIN,2001,121.0
GA_JEFF_DAVIS,2001,139.0
GA_LANIER,2001,120.0
GA_LOWNDES,2001,86.0
GA_TELFAIR,2001,142.0
GA_TIFT,2001,128.0
GA_TURNER,2001,173.0
GA_WILCOX,2001,142.0
GA_WORTH,2001,140.0
GA_APPLING,2001,77.0
GA_BACON,2001,106.0
GA_BRANTLEY,2001,78.0
GA_BRYAN,2001,84.0
GA_EVANS,2001,60.0
GA_PIERCE,2001,119.0
GA_TATTNALL,2001,97.0
GA_TOOMBS,2001,150.0
GA_WARE,2001,87.0
GA_WAYNE,2001,88.0
GA_BAKER,2001,170.0
GA_CALHOUN,2001,158.0
GA_CLAY,2001,166.0
GA_DECATUR,2001,160.0
GA_DOUGHERTY,2001,165.0
GA_EARLY,2001,161.0
GA_GRADY,2001,133.0
GA_LEE,2001,161.0
GA_MILLER,2001,159.0
GA_MITCHELL,2001,178.0
GA_RANDOLPH,2001,141.0
GA_SEMINOLE,2001,184.0
GA_STEWART,2001,120.0
GA_SUMTER,2001,146.0
GA_TERRELL,2001,158.0
GA_THOMAS,2001,112.0
GA_WEBSTER,2001,130.0
GA_MACON,2001,120.0
GA_MARION,2001,70.0
GA_TAYLOR,2001,105.0
GA_BLECKLEY,2000,124.0
GA_DODGE,2000,95.0
GA_HOUSTON,2000,132.0
GA_JOHNSON,2000,102.0
GA_LAURENS,2000,86.0
GA_MONTGOMERY,2000,52.0
GA_PEACH,2000,74.0
GA_PULASKI,2000,120.0
GA_WASHINGTON,2000,123.0
GA_WHEELER,2000,137.0
GA_BULLOCH,2000,68.0
GA_BURKE,2000,98.0
GA_CANDLER,2000,71.0
GA_EFFINGHAM,2000,44.0
GA_EMANUEL,2000,54.0
GA_JEFFERSON,2000,190.0
GA_JENKINS,2000,81.0
GA_RICHMOND,2000,93.0
GA_SCREVEN,2000,76.0
GA_DAWSON,2000,100.0
GA_HALL,2000,50.0
GA_UNION,2000,86.0
GA_WHITE,2000,100.0
GA_BARTOW,2000,101.0
GA_CHATTOOGA,2000,61.0
GA_FLOYD,2000,54.0
GA_GORDON,2000,100.0
GA_MURRAY,2000,81.0
GA_WALKER,2000,94.0
GA_WHITFIELD,2000,60.0
GA_ATKINSON,2000,84.0
GA_BEN_HILL,2000,122.0
GA_BERRIEN,2000,95.0
GA_BROOKS,2000,112.0
GA_CLINCH,2000,53.0
GA_COFFEE,2000,113.0
GA_COLQUITT,2000,98.0
GA_COOK,2000,81.0
GA_CRISP,2000,63.0
GA_DOOLY,2000,60.0
GA_ECHOLS,2000,90.0
GA_IRWIN,2000,94.0
GA_JEFF_DAVIS,2000,60.0
GA_LANIER,2000,58.0
GA_LOWNDES,2000,43.0
GA_TELFAIR,2000,103.0
GA_TIFT,2000,141.0
GA_TURNER,2000,104.0
GA_WILCOX,2000,115.0
GA_WORTH,2000,98.0
GA_APPLING,2000,42.0
GA_BACON,2000,55.0
GA_BRANTLEY,2000,54.0
GA_BRYAN,2000,40.0
GA_EVANS,2000,86.0
GA_LONG,2000,47.0
GA_PIERCE,2000,115.0
GA_TATTNALL,2000,90.0
GA_TOOMBS,2000,92.0
GA_WARE,2000,59.0
GA_WAYNE,2000,67.0
GA_BAKER,2000,183.0
GA_CALHOUN,2000,147.0
GA_DECATUR,2000,127.0
GA_DOUGHERTY,2000,173.0
GA_EARLY,2000,146.0
GA_GRADY,2000,67.0
GA_LEE,2000,132.0
GA_MILLER,2000,147.0
GA_MITCHELL,2000,183.0
GA_RANDOLPH,2000,122.0
GA_SEMINOLE,2000,173.0
GA_STEWART,2000,63.0
GA_SUMTER,2000,86.0
GA_TERRELL,2000,142.0
GA_THOMAS,2000,66.0
GA_MACON,2000,94.0
GA_MARION,2000,72.0
GA_SCHLEY,2000,47.0
GA_TAYLOR,2000,45.0
GA_BLECKLEY,1999,110.0
GA_DODGE,1999,105.0
GA_HOUSTON,1999,124.0
GA_JOHNSON,1999,55.0
GA_LAURENS,1999,90.0
GA_MONTGOMERY,1999,25.0
GA_PULASKI,1999,92.0
GA_WASHINGTON,1999,50.0
GA_WHEELER,1999,120.0
GA_BULLOCH,1999,57.0
GA_BURKE,1999,75.0
GA_CANDLER,1999,85.0
GA_EFFINGHAM,1999,58.0
GA_EMANUEL,1999,90.0
GA_JEFFERSON,1999,158.0
GA_JENKINS,1999,79.0
GA_MCDUFFIE,1999,90.0
GA_SCREVEN,1999,85.0
GA_GILMER,1999,70.0
GA_HALL,1999,45.0
GA_LUMPKIN,1999,65.0
GA_UNION,1999,85.0
GA_WHITE,1999,90.0
GA_HART,1999,90.0
GA_OGLETHORPE,1999,80.0
GA_BARTOW,1999,95.0
GA_CATOOSA,1999,95.0
GA_CHATTOOGA,1999,70.0
GA_FLOYD,1999,80.0
GA_GORDON,1999,110.0
GA_MURRAY,1999,100.0
GA_POLK,1999,95.0
GA_WALKER,1999,120.0
GA_WHITFIELD,1999,75.0
GA_ATKINSON,1999,80.0
GA_BEN_HILL,1999,100.0
GA_BERRIEN,1999,85.0
GA_BROOKS,1999,100.0
GA_CLINCH,1999,60.0
GA_COFFEE,1999,95.0
GA_COLQUITT,1999,100.0
GA_COOK,1999,70.0
GA_CRISP,1999,75.0
GA_DOOLY,1999,55.0
GA_ECHOLS,1999,85.0
GA_IRWIN,1999,105.0
GA_JEFF_DAVIS,1999,75.0
GA_LANIER,1999,55.0
GA_LOWNDES,1999,50.0
GA_TELFAIR,1999,110.0
GA_TIFT,1999,96.0
GA_TURNER,1999,120.0
GA_WILCOX,1999,110.0
GA_WORTH,1999,100.0
GA_APPLING,1999,40.0
GA_BACON,1999,60.0
GA_BRANTLEY,1999,70.0
GA_BRYAN,1999,50.0
GA_EVANS,1999,50.0
GA_LONG,1999,58.0
GA_PIERCE,1999,100.0
GA_TATTNALL,1999,70.0
GA_TOOMBS,1999,80.0
GA_WARE,1999,35.0
GA_WAYNE,1999,60.0
GA_BAKER,1999,170.0
GA_CALHOUN,1999,155.0
GA_DECATUR,1999,130.0
GA_DOUGHERTY,1999,145.0
GA_EARLY,1999,135.0
GA_GRADY,1999,90.0
GA_LEE,1999,134.0
GA_MILLER,1999,134.0
GA_MITCHELL,1999,130.0
GA_RANDOLPH,1999,140.0
GA_SEMINOLE,1999,170.0
GA_STEWART,1999,60.0
GA_SUMTER,1999,90.0
GA_TERRELL,1999,110.0
GA_THOMAS,1999,80.0
GA_WEBSTER,1999,60.0
GA_LAMAR,1999,90.0
GA_MACON,1999,90.0
GA_MARION,1999,110.0
GA_SCHLEY,1999,35.0
GA_TAYLOR,1999,50.0
GA_BLECKLEY,1998,101.9
GA_DODGE,1998,93.7
GA_HOUSTON,1998,32.9
GA_JOHNSON,1998,88.0
GA_LAURENS,1998,56.8
GA_MONTGOMERY,1998,21.3
GA_PEACH,1998,71.4
GA_PULASKI,1998,82.0
GA_TREUTLEN,1998,142.5
GA_TWIGGS,1998,80.0
GA_WASHINGTON,1998,109.5
GA_WHEELER,1998,103.0
GA_WILKINSON,1998,16.7
GA_BULLOCH,1998,39.8
GA_BURKE,1998,62.8
GA_CANDLER,1998,110.0
GA_EFFINGHAM,1998,36.5
GA_EMANUEL,1998,36.0
GA_JEFFERSON,1998,127.3
GA_JENKINS,1998,50.0
GA_RICHMOND,1998,72.9
GA_SCREVEN,1998,78.2
GA_DAWSON,1998,96.0
GA_GILMER,1998,95.0
GA_HALL,1998,40.0
GA_LUMPKIN,1998,83.3
GA_UNION,1998,66.7
GA_WHITE,1998,104.3
GA_FRANKLIN,1998,75.0
GA_HART,1998,121.7
GA_BARTOW,1998,102.9
GA_CATOOSA,1998,40.0
GA_CHATTOOGA,1998,50.7
GA_FLOYD,1998,65.5
GA_GORDON,1998,81.3
GA_MURRAY,1998,31.4
GA_POLK,1998,75.0
GA_WALKER,1998,75.0
GA_ATKINSON,1998,68.6
GA_BEN_HILL,1998,59.3
GA_BERRIEN,1998,59.0
GA_BROOKS,1998,54.2
GA_CLINCH,1998,30.0
GA_COFFEE,1998,66.0
GA_COLQUITT,1998,96.5
GA_COOK,1998,42.7
GA_CRISP,1998,60.0
GA_DOOLY,1998,30.0
GA_ECHOLS,1998,73.3
GA_IRWIN,1998,62.1
GA_JEFF_DAVIS,1998,115.0
GA_LANIER,1998,41.3
GA_LOWNDES,1998,48.5
GA_TELFAIR,1998,88.0
GA_TIFT,1998,80.0
GA_TURNER,1998,78.4
GA_WILCOX,1998,102.0
GA_WORTH,1998,42.2
GA_APPLING,1998,20.5
GA_BACON,1998,38.3
GA_BRANTLEY,1998,10.0
GA_BRYAN,1998,30.0
GA_CHARLTON,1998,35.0
GA_CHATHAM,1998,40.0
GA_EVANS,1998,65.0
GA_LONG,1998,30.0
GA_PIERCE,1998,116.4
GA_TATTNALL,1998,87.1
GA_TOOMBS,1998,41.3
GA_WARE,1998,33.3
GA_WAYNE,1998,18.5
GA_BAKER,1998,133.6
GA_CALHOUN,1998,125.3
GA_CLAY,1998,87.3
GA_DECATUR,1998,109.2
GA_DOUGHERTY,1998,152.2
GA_EARLY,1998,122.0
GA_GRADY,1998,56.9
GA_LEE,1998,145.5
GA_MILLER,1998,125.0
GA_MITCHELL,1998,144.0
GA_RANDOLPH,1998,103.1
GA_SEMINOLE,1998,163.0
GA_STEWART,1998,40.0
GA_SUMTER,1998,95.6
GA_TERRELL,1998,97.1
GA_THOMAS,1998,35.9
GA_WEBSTER,1998,55.0
GA_LAMAR,1998,87.5
GA_MACON,1998,60.0
GA_MARION,1998,36.4
GA_SCHLEY,1998,39.4
GA_TAYLOR,1998,70.0
GA_BLECKLEY,1997,90.0
GA_DODGE,1997,90.0
GA_HOUSTON,1997,100.0
GA_JASPER,1997,60.0
GA_JOHNSON,1997,80.0
GA_LAURENS,1997,85.0
GA_MONTGOMERY,1997,83.3
GA_PEACH,1997,70.7
GA_PULASKI,1997,80.0
GA_TREUTLEN,1997,68.0
GA_TWIGGS,1997,84.0
GA_WASHINGTON,1997,95.5
GA_WHEELER,1997,80.0
GA_WILKINSON,1997,64.0
GA_BULLOCH,1997,97.0
GA_BURKE,1997,90.0
GA_CANDLER,1997,75.0
GA_EFFINGHAM,1997,84.0
GA_EMANUEL,1997,85.0
GA_JEFFERSON,1997,130.0
GA_JENKINS,1997,85.0
GA_MCDUFFIE,1997,90.0
GA_RICHMOND,1997,70.0
GA_SCREVEN,1997,98.0
GA_DAWSON,1997,105.0
GA_GILMER,1997,80.0
GA_HALL,1997,90.0
GA_LUMPKIN,1997,100.0
GA_UNION,1997,90.0
GA_WHITE,1997,100.0
GA_HABERSHAM,1997,90.0
GA_HART,1997,110.0
GA_BARTOW,1997,100.0
GA_CATOOSA,1997,60.0
GA_CHATTOOGA,1997,80.0
GA_FLOYD,1997,80.0
GA_GORDON,1997,100.0
GA_MURRAY,1997,95.0
GA_POLK,1997,100.0
GA_WALKER,1997,85.0
GA_WHITFIELD,1997,70.0
GA_ATKINSON,1997,103.0
GA_BEN_HILL,1997,120.0
GA_BERRIEN,1997,100.0
GA_BROOKS,1997,106.2
GA_CLINCH,1997,80.0
GA_COFFEE,1997,90.0
GA_COLQUITT,1997,100.0
GA_COOK,1997,95.0
GA_CRISP,1997,110.0
GA_DOOLY,1997,90.0
GA_IRWIN,1997,110.0
GA_JEFF_DAVIS,1997,90.0
GA_LANIER,1997,90.0
GA_LOWNDES,1997,80.0
GA_TELFAIR,1997,105.0
GA_TIFT,1997,100.0
GA_TURNER,1997,100.0
GA_WILCOX,1997,90.0
GA_WORTH,1997,105.0
GA_APPLING,1997,75.0
GA_BACON,1997,85.0
GA_BRANTLEY,1997,70.0
GA_BRYAN,1997,90.0
GA_CHARLTON,1997,80.0
GA_EVANS,1997,90.0
GA_LIBERTY,1997,80.0
GA_LONG,1997,100.0
GA_PIERCE,1997,100.0
GA_TATTNALL,1997,90.0
GA_TOOMBS,1997,75.0
GA_WARE,1997,80.0
GA_WAYNE,1997,85.0
GA_BAKER,1997,130.0
GA_CALHOUN,1997,140.0
GA_CLAY,1997,95.0
GA_DECATUR,1997,125.0
GA_DOUGHERTY,1997,125.0
GA_EARLY,1997,135.0
GA_GRADY,1997,120.0
GA_LEE,1997,130.0
GA_MILLER,1997,140.0
GA_MITCHELL,1997,140.0
GA_QUITMAN,1997,110.0
GA_RANDOLPH,1997,125.0
GA_SEMINOLE,1997,130.0
GA_STEWART,1997,90.0
GA_SUMTER,1997,110.0
GA_TERRELL,1997,120.0
GA_THOMAS,1997,100.0
GA_WEBSTER,1997,80.0
GA_HARALSON,1997,80.0
GA_LAMAR,1997,110.0
GA_MACON,1997,110.0
GA_MARION,1997,90.0
GA_SCHLEY,1997,80.0
GA_TAYLOR,1997,80.0
GA_BLECKLEY,1996,79.6
GA_DODGE,1996,72.6
GA_HOUSTON,1996,65.5
GA_JOHNSON,1996,86.7
GA_LAURENS,1996,83.6
GA_MONTGOMERY,1996,60.0
GA_MORGAN,1996,50.0
GA_PEACH,1996,60.0
GA_PULASKI,1996,55.4
GA_PUTNAM,1996,50.0
GA_TREUTLEN,1996,60.0
GA_TWIGGS,1996,55.0
GA_WASHINGTON,1996,82.0
GA_WHEELER,1996,85.0
GA_BULLOCH,1996,60.0
GA_BURKE,1996,92.0
GA_CANDLER,1996,60.0
GA_EFFINGHAM,1996,79.5
GA_EMANUEL,1996,65.0
GA_JEFFERSON,1996,139.7
GA_JENKINS,1996,70.0
GA_MCDUFFIE,1996,60.0
GA_RICHMOND,1996,60.0
GA_SCREVEN,1996,92.0
GA_WARREN,1996,60.0
GA_DAWSON,1996,93.3
GA_GILMER,1996,86.0
GA_HALL,1996,90.0
GA_UNION,1996,86.0
GA_WHITE,1996,70.0
GA_HART,1996,98.2
GA_OGLETHORPE,1996,70.0
GA_BARTOW,1996,72.5
GA_CATOOSA,1996,92.5
GA_CHATTOOGA,1996,78.1
GA_FLOYD,1996,99.4
GA_GORDON,1996,108.0
GA_MURRAY,1996,101.0
GA_POLK,1996,76.4
GA_WALKER,1996,77.3
GA_WHITFIELD,1996,78.6
GA_ATKINSON,1996,64.0
GA_BEN_HILL,1996,106.1
GA_BERRIEN,1996,85.5
GA_BROOKS,1996,94.3
GA_CLINCH,1996,68.8
GA_COFFEE,1996,71.5
GA_COLQUITT,1996,78.6
GA_COOK,1996,74.0
GA_CRISP,1996,76.9
GA_DOOLY,1996,82.1
GA_IRWIN,1996,83.3
GA_JEFF_DAVIS,1996,71.1
GA_LANIER,1996,70.7
GA_LOWNDES,1996,67.2
GA_TELFAIR,1996,95.5
GA_TIFT,1996,64.1
GA_TURNER,1996,89.1
GA_WILCOX,1996,79.4
GA_WORTH,1996,98.6
GA_APPLING,1996,71.3
GA_BACON,1996,80.5
GA_BRANTLEY,1996,74.4
GA_BRYAN,1996,65.6
GA_EVANS,1996,84.3
GA_LIBERTY,1996,82.5
GA_LONG,1996,100.0
GA_PIERCE,1996,88.7
GA_TATTNALL,1996,64.3
GA_TOOMBS,1996,64.3
GA_WARE,1996,68.4
GA_WAYNE,1996,97.4
GA_BAKER,1996,155.1
GA_CALHOUN,1996,134.6
GA_CLAY,1996,76.5
GA_DECATUR,1996,114.9
GA_DOUGHERTY,1996,92.7
GA_EARLY,1996,138.6
GA_GRADY,1996,103.7
GA_LEE,1996,111.3
GA_MILLER,1996,149.6
GA_MITCHELL,1996,155.6
GA_RANDOLPH,1996,141.5
GA_SEMINOLE,1996,125.1
GA_STEWART,1996,59.3
GA_SUMTER,1996,112.4
GA_TERRELL,1996,116.5
GA_THOMAS,1996,82.4
GA_WEBSTER,1996,55.3
GA_HARALSON,1996,77.5
GA_LAMAR,1996,82.5
GA_MACON,1996,107.4
GA_MARION,1996,72.2
GA_SCHLEY,1996,66.9
GA_TAYLOR,1996,73.3
GA_BLECKLEY,1995,60.8
GA_DODGE,1995,85.9
GA_HOUSTON,1995,83.8
GA_JOHNSON,1995,72.0
GA_LAURENS,1995,73.7
GA_MONROE,1995,70.0
GA_MONTGOMERY,1995,57.1
GA_MORGAN,1995,50.0
GA_PEACH,1995,67.0
GA_PULASKI,1995,55.7
GA_TREUTLEN,1995,50.0
GA_TWIGGS,1995,60.0
GA_WASHINGTON,1995,80.0
GA_WHEELER,1995,105.9
GA_WILKINSON,1995,60.0
GA_BULLOCH,1995,80.5
GA_BURKE,1995,69.6
GA_CANDLER,1995,77.8
GA_EFFINGHAM,1995,91.0
GA_EMANUEL,1995,66.0
GA_JEFFERSON,1995,119.8
GA_JENKINS,1995,50.0
GA_MCDUFFIE,1995,60.0
GA_RICHMOND,1995,58.0
GA_SCREVEN,1995,73.7
GA_DAWSON,1995,100.0
GA_FANNIN,1995,60.0
GA_GILMER,1995,65.7
GA_HALL,1995,67.5
GA_LUMPKIN,1995,66.0
GA_UNION,1995,75.6
GA_WHITE,1995,93.3
GA_HART,1995,90.0
GA_OGLETHORPE,1995,60.0
GA_BARTOW,1995,101.6
GA_CATOOSA,1995,96.7
GA_CHATTOOGA,1995,84.6
GA_FLOYD,1995,98.4
GA_GORDON,1995,108.9
GA_MURRAY,1995,96.7
GA_POLK,1995,100.0
GA_WALKER,1995,94.3
GA_WHITFIELD,1995,91.7
GA_ATKINSON,1995,90.8
GA_BEN_HILL,1995,95.5
GA_BERRIEN,1995,93.8
GA_BROOKS,1995,93.0
GA_CLINCH,1995,70.7
GA_COFFEE,1995,84.5
GA_COLQUITT,1995,89.2
GA_COOK,1995,92.1
GA_CRISP,1995,83.8
GA_DOOLY,1995,64.7
GA_ECHOLS,1995,60.0
GA_IRWIN,1995,90.9
GA_JEFF_DAVIS,1995,76.9
GA_LANIER,1995,91.4
GA_LOWNDES,1995,72.8
GA_TELFAIR,1995,69.0
GA_TIFT,1995,79.1
GA_TURNER,1995,70.0
GA_WILCOX,1995,125.3
GA_WORTH,1995,89.1
GA_APPLING,1995,84.6
GA_BACON,1995,67.7
GA_BRANTLEY,1995,112.7
GA_BRYAN,1995,90.9
GA_EVANS,1995,80.8
GA_LONG,1995,90.9
GA_PIERCE,1995,114.2
GA_TATTNALL,1995,77.3
GA_TOOMBS,1995,67.0
GA_WARE,1995,84.1
GA_WAYNE,1995,87.4
GA_BAKER,1995,114.4
GA_CALHOUN,1995,136.8
GA_CLAY,1995,92.9
GA_DECATUR,1995,115.0
GA_DOUGHERTY,1995,115.8
